SubID,StudyTrial,TestTrial,Run,Valence,SoundID,ObjID,SceneID,ColStudy,SceStudy,Ques1,Ques2,ColTest,SceneTest,SoundResponse,SoundRT,SoundCorrect,SoundConfidence,ColResp,ColRT,SceneResp,SceneRT,ColError,SceError,ColAbsError,SceAbsError,onsetEncoding,TotalEncodingTrial
2,1,13,1,Neutral,12,37,1,279,162,1,2,150,321,3,1.119296464,1,0,201,-1,180,3.044534541,-78,18,78,18,1.01345166,1
2,2,21,1,Neutral,7,139,5,3,42,1,2,123,213,-1,-1,0,-1,267,5.181004399,351,4.809900706,-96,-51,96,51,8.011146762,2
2,3,18,1,Neutral,9,33,6,243,60,2,1,228,165,3,1.68288409,1,0,195,4.532968405,72,-1,-48,12,48,12,15.00899301,3
2,4,6,1,Neutral,7,3,6,312,312,1,2,291,27,-1,-1,0,-1,12,4.471366066,306,3.623258608,60,-6,60,6,22.00661249,4
2,5,17,1,Negative,5,61,5,174,99,2,1,237,120,3,1.781394254,0,0,219,3.611707922,99,4.351423746,45,0,45,0,29.00426095,5
2,6,19,1,Negative,2,31,4,108,210,2,1,219,237,2,1.348285523,1,0,24,2.486178718,207,5.320100519,-84,-3,84,3,36.01863541,6
2,7,10,1,Negative,6,19,3,342,78,2,1,129,30,2,1.344551861,1,0,21,4.088900659,78,5.18983439,39,0,39,0,43.01635422,7
2,8,16,1,Neutral,10,21,1,66,345,2,1,105,276,-1,-1,0,-1,6,3.87495595,177,5.063789985,-60,-168,60,168,50.01405089,8
2,9,9,1,Neutral,10,47,3,90,345,2,1,156,102,-1,-1,0,-1,213,3.364152457,288,-1,123,-57,123,57,57.0117615,9
2,10,5,1,Negative,3,82,6,138,261,1,2,285,303,3,1.918214171,0,0,165,4.052505473,99,-1,27,-162,27,162,64.00948836,10
2,11,7,1,Negative,4,27,3,210,282,1,2,354,93,3,1.690584901,0,0,12,4.26120412,288,4.888014562,162,6,162,6,71.00719476,11
2,12,14,1,Neutral,12,115,3,282,183,1,2,24,219,2,1.325730385,0,0,252,4.858163367,291,5.133771313,-30,108,30,108,78.00490659,12
2,13,11,1,Neutral,11,76,4,342,111,2,1,186,186,-1,-1,0,-1,3,3.799584786,183,-1,21,72,21,72,85.00259914,13
2,14,2,1,Negative,2,138,2,30,177,2,1,297,183,-1,-1,0,-1,120,-1,312,4.905679558,90,135,90,135,92.01691882,14
2,15,20,1,Neutral,8,74,4,279,291,1,2,336,42,3,1.250820424,1,0,243,2.204367448,105,2.999487198,-36,174,36,174,99.01463517,15
2,16,24,1,Neutral,9,28,5,276,342,2,1,138,333,3,1.68069117,1,0,150,4.790741877,267,4.724676365,-126,-75,126,75,106.0123679,16
2,17,12,1,Negative,6,39,1,150,261,2,1,3,189,-1,-1,0,-1,162,5.495339382,267,3.377269705,12,6,12,6,113.0100379,17
2,18,3,1,Negative,5,107,6,21,108,2,1,285,72,3,1.896679451,0,0,246,4.2667242,300,4.847672044,-135,-168,135,168,120.0077613,18
2,19,23,1,Negative,1,20,2,300,249,1,2,135,177,2,0.907119096,1,0,225,-1,192,4.857233612,-75,-57,75,57,127.0054617,19
2,20,4,1,Neutral,11,136,2,213,96,2,1,249,141,2,1.840934732,0,0,243,3.069968441,75,-1,30,-21,30,21,134.0031537,20
2,21,22,1,Neutral,8,100,2,147,39,1,2,162,228,3,0.613496819,1,0,162,0.930008212,75,4.856113867,15,36,15,36,141.0176818,21
2,22,8,1,Negative,4,104,1,333,57,1,2,219,72,2,1.517024519,1,0,18,4.329793769,33,2.576097366,45,-24,45,24,148.0152517,22
2,23,1,1,Negative,1,50,4,234,339,1,2,291,111,-1,-1,0,-1,348,3.210348505,99,5.323688677,114,120,114,120,155.0129225,23
2,24,15,1,Negative,3,130,5,75,165,1,2,189,279,-1,-1,0,-1,258,3.330601146,279,1.1464166,-177,114,177,114,162.0112692,24
2,25,47,2,Neutral,12,40,4,123,189,2,1,168,339,2,1.648217992,0,0,354,1.757131065,195,3.692391391,-129,6,129,6,1.003919719,25
2,26,29,2,Negative,2,24,3,303,339,1,2,75,219,3,1.545562625,0,0,141,3.119174832,294,3.013421634,-162,-45,162,45,8.018246029,26
2,27,28,2,Negative,1,70,5,336,105,2,1,198,321,3,1.650342025,0,0,9,3.272811515,105,2.206233454,33,0,33,0,15.01603846,27
2,28,26,2,Negative,4,116,6,21,105,2,1,21,252,-1,-1,0,-1,21,0.666355283,285,3.788280764,0,-180,0,180,22.01371344,28
2,29,34,2,Negative,6,126,1,330,345,1,2,42,207,-1,-1,0,-1,27,2.963556837,6,2.255908695,57,21,57,21,29.01142322,29
2,30,27,2,Neutral,8,18,6,312,162,2,1,3,318,2,1.503937804,0,0,159,3.827721364,168,3.998564024,-153,6,153,6,36.00910266,30
2,31,44,2,Negative,1,109,3,12,225,2,1,111,348,-1,-1,0,-1,105,0.605952598,267,2.554871931,93,42,93,42,43.00679252,31
2,32,48,2,Neutral,12,75,2,276,357,2,1,273,339,3,1.136280744,1,0,174,1.149127903,108,2.272703123,-102,111,102,111,50.0045276,32
2,33,39,2,Negative,4,14,2,117,159,2,1,237,21,2,0.345220097,1,0,270,5.947794446,144,-1,153,-15,153,15,57.01883786,33
2,34,46,2,Neutral,10,32,5,24,318,1,2,78,282,2,1.262899746,0,0,186,-1,201,3.569726055,162,-117,162,117,64.01658031,34
2,35,33,2,Neutral,9,110,4,327,39,1,2,177,177,2,1.001631393,0,0,357,4.56576369,33,2.889973265,30,-6,30,6,71.01431036,35
2,36,30,2,Negative,6,34,6,183,216,1,2,147,15,3,1.717370651,0,0,252,4.196652026,303,4.440602796,69,87,69,87,78.01306698,36
2,37,25,2,Neutral,11,73,1,108,237,1,2,45,99,4,0.838500908,1,1,27,2.989686071,30,4.668058309,-81,153,81,153,85.00968092,37
2,38,32,2,Neutral,7,59,3,69,30,2,1,294,345,2,1.181412935,0,0,90,5.460773914,45,3.256142581,21,15,21,15,92.00735833,38
2,39,38,2,Neutral,9,35,2,42,303,1,2,42,219,3,1.444157863,1,0,252,4.202100787,315,4.762916677,-150,12,150,12,99.00510941,39
2,40,41,2,Negative,5,105,5,93,216,1,2,351,345,2,1.153419132,1,0,153,2.248633516,195,4.280782859,60,-21,60,21,106.0027853,40
2,41,31,2,Neutral,11,93,3,144,273,1,2,27,276,2,1.467923525,0,0,27,1.295446837,162,-1,-117,-111,117,111,113.0171737,41
2,42,43,2,Negative,5,9,4,168,117,1,2,207,306,3,1.185189525,0,0,111,3.302934435,27,2.14118873,-57,-90,57,90,120.016263,42
2,43,35,2,Negative,2,55,2,171,246,1,2,342,288,2,0.599860347,1,0,156,4.639241998,189,5.625367803,-15,-57,15,57,127.0125337,43
2,44,42,2,Neutral,8,48,5,204,36,2,1,78,177,3,1.075674663,1,0,342,-1,348,3.573701617,138,-48,138,48,134.0102515,44
2,45,36,2,Neutral,10,2,6,75,324,1,2,249,96,2,0.338617087,0,0,357,3.416717101,84,4.982663581,-78,120,78,120,141.0079833,45
2,46,37,2,Negative,3,84,1,15,165,2,1,252,249,2,1.394374272,1,0,345,2.124248093,255,5.699383571,-30,90,30,90,148.0056898,46
2,47,45,2,Neutral,7,51,1,192,84,2,1,39,303,3,1.647012333,1,0,39,0.505037283,33,4.570992891,-153,-51,153,51,155.0034032,47
2,48,40,2,Negative,3,13,4,267,354,2,1,195,168,2,0.981060036,1,0,228,2.17892023,93,5.21811837,-39,99,39,99,162.0177985,48
2,49,62,3,Negative,2,65,5,228,159,2,1,312,198,4,0.884678268,0,1,174,2.545787782,219,2.788797419,-54,60,54,60,1.009750288,49
2,50,51,3,Negative,3,5,3,306,117,1,2,111,219,2,1.359676139,1,0,159,4.441837986,285,0.87032384,-147,168,147,168,8.007392633,50
2,51,50,3,Negative,1,120,6,219,108,1,2,354,27,3,1.635874322,0,0,147,4.908709413,174,5.2416326,-72,66,72,66,15.00511773,51
2,52,58,3,Neutral,11,62,6,150,189,2,1,66,258,4,1.029680069,1,1,153,1.522609095,144,5.499613463,3,-45,3,45,22.00284055,52
2,53,64,3,Negative,5,124,1,66,240,2,1,222,93,4,0.464266029,0,1,102,1.465147903,186,3.001531695,36,-54,36,54,29.01718853,53
2,54,59,3,Negative,2,81,6,327,57,2,1,258,18,1,0.433720785,1,1,258,0.802735603,66,3.565218277,-69,9,69,9,36.01486547,54
2,55,53,3,Neutral,7,112,1,351,60,1,2,336,9,4,1.259812822,1,1,18,1.456389484,45,1.870456598,27,-15,27,15,43.01260469,55
2,56,72,3,Negative,6,52,4,153,147,2,1,360,114,1,0.391970485,1,1,135,1.263130018,153,2.464590059,-18,6,18,6,50.01033753,56
2,57,66,3,Neutral,12,122,2,336,174,1,2,186,144,3,0.671158807,1,0,234,3.615671172,303,1.674096447,-102,129,102,129,57.00832195,57
2,58,49,3,Neutral,9,30,3,75,51,2,1,222,183,4,1.607854739,1,1,75,2.26672341,66,2.351673874,0,15,0,15,64.00573471,58
2,59,68,3,Negative,3,98,2,96,27,1,2,360,87,1,0.729348038,1,1,144,2.777987088,36,2.162306486,48,9,48,9,71.00341515,59
2,60,71,3,Neutral,8,43,6,54,258,1,2,294,360,4,0.408017106,1,1,120,4.025799004,204,3.666830588,66,-54,66,54,78.01801702,60
2,61,67,3,Neutral,7,97,3,195,180,1,2,312,312,4,0.986306337,1,1,255,2.626324688,174,3.677137157,60,-6,60,6,85.01546882,61
2,62,60,3,Neutral,11,23,5,21,270,2,1,72,48,4,1.036880272,1,1,354,3.600781623,273,2.036793737,-27,3,27,3,92.01316838,62
2,63,54,3,Neutral,10,22,2,174,102,2,1,48,342,4,1.156727071,1,1,225,2.484612119,87,3.914589979,51,-15,51,15,99.01091803,63
2,64,69,3,Negative,6,96,2,237,309,2,1,60,141,1,0.88024871,1,1,162,3.217591494,324,3.77782611,-75,15,75,15,106.0086409,64
2,65,61,3,Neutral,9,17,1,300,195,2,1,186,273,4,0.526798178,1,1,243,2.403782945,174,4.536662748,-57,-21,57,21,113.006341,65
2,66,65,3,Neutral,10,132,4,357,96,2,1,291,306,4,0.423569229,1,1,6,2.266993339,150,1.912714279,9,54,9,54,120.0040077,66
2,67,52,3,Neutral,8,10,5,183,24,1,2,132,177,1,0.868476186,0,1,240,5.91795567,3,3.201113405,57,-21,57,21,127.0184109,67
2,68,57,3,Neutral,12,117,4,72,222,1,2,228,315,4,0.946505903,1,1,90,3.692975643,36,3.697201251,18,174,18,174,134.0160625,68
2,69,70,3,Negative,1,42,1,213,3,1,2,318,348,4,0.343954533,0,1,276,5.898269346,3,1.63389162,63,0,63,0,141.0138103,69
2,70,56,3,Negative,4,83,4,231,339,1,2,165,201,-1,-1,0,-1,276,5.273129038,150,1.272522445,45,171,45,171,148.0115095,70
2,71,63,3,Negative,4,16,5,306,315,1,2,210,51,4,1.266002171,0,1,306,3.502222603,276,3.078886614,0,-39,0,39,155.009221,71
2,72,55,3,Negative,5,15,3,135,285,2,1,336,66,1,1.384497918,1,1,174,1.665810741,288,3.046041796,39,3,39,3,162.0069113,72
2,73,77,4,Negative,5,92,3,132,45,1,2,246,360,1,0.459126855,1,1,156,2.238019579,57,1.401489546,24,12,24,12,1.015824831,73
2,74,82,4,Neutral,11,41,5,150,114,1,2,219,246,4,0.696005576,1,1,111,1.815422507,102,2.944964131,-39,-12,39,12,8.013498243,74
2,75,90,4,Negative,3,53,2,69,270,2,1,162,162,1,0.079238351,1,1,69,-1,36,4.841630428,0,126,0,126,15.01120508,75
2,76,83,4,Negative,4,71,6,255,51,2,1,138,267,1,1.342333499,1,1,267,1.808523707,60,3.936385921,12,9,12,9,22.00893785,76
2,77,88,4,Negative,5,45,2,342,159,1,2,282,90,1,0.425164206,1,1,351,1.918040519,195,1.886864383,9,36,9,36,29.00666136,77
2,78,95,4,Negative,6,11,4,333,258,1,2,285,186,3,1.062093131,0,0,351,4.228598618,39,1.097724747,18,141,18,141,36.00431666,78
2,79,89,4,Neutral,12,135,1,108,168,2,1,216,48,4,1.10397562,1,1,123,1.678630108,207,2.308964896,15,39,15,39,43.01865768,79
2,80,96,4,Negative,3,25,4,279,24,2,1,336,252,1,0.746868697,1,1,141,1.829766848,321,3.97465791,-138,-63,138,63,50.01639601,80
2,81,87,4,Neutral,8,29,3,261,216,2,1,198,99,4,0.323752775,1,1,150,2.460086395,87,4.98772748,-111,-129,111,129,57.01409121,81
2,82,76,4,Neutral,9,113,6,72,303,1,2,225,198,4,1.378818224,1,1,15,-1,303,2.891933055,-57,0,57,0,64.01181907,82
2,83,74,4,Neutral,9,101,1,6,342,1,2,225,93,4,1.024442027,1,1,249,3.217604013,348,1.772867756,-117,6,117,6,71.00952723,83
2,84,92,4,Neutral,8,36,2,198,222,2,1,183,207,4,0.295238177,1,1,108,2.185379018,105,-1,-90,-117,90,117,78.00723203,84
2,85,94,4,Neutral,12,85,6,324,186,2,1,72,66,4,0.589890083,1,1,72,0.231863642,177,4.251328256,108,-9,108,9,85.00490994,85
2,86,81,4,Neutral,10,6,3,195,132,1,2,171,69,4,1.31836829,1,1,261,1.997689429,171,1.610601103,66,39,66,39,92.01927685,86
2,87,84,4,Negative,1,46,3,318,327,2,1,33,174,1,0.729050898,1,1,144,2.835579006,303,2.7940336,-174,-24,174,24,99.01697176,87
2,88,78,4,Negative,6,60,5,87,174,1,2,171,264,4,0.632586764,0,1,210,3.135845112,3,2.299399592,123,-171,123,171,106.0147354,88
2,89,75,4,Negative,2,129,6,159,105,1,2,351,213,1,0.430274802,1,1,15,2.739186951,294,3.747013208,-144,-171,144,171,113.0123751,89
2,90,93,4,Negative,4,80,5,204,315,2,1,204,306,3,0.901449366,0,0,192,3.393209887,291,4.851331676,-12,-24,12,24,120.0101991,90
2,91,91,4,Neutral,7,91,5,273,66,2,1,258,6,4,0.460729556,1,1,237,2.908522314,90,5.134446069,-36,24,36,24,127.0078091,91
2,92,86,4,Negative,2,94,1,192,255,1,2,261,225,1,0.373758984,1,1,117,4.86185797,273,3.087201983,-75,18,75,18,134.0055077,92
2,93,80,4,Neutral,10,114,2,258,333,1,2,174,357,4,0.514676997,1,1,9,1.91424168,309,2.079730308,111,-24,111,24,141.0198704,93
2,94,85,4,Neutral,7,4,4,165,120,2,1,18,213,4,1.031662797,1,1,261,3.362172475,138,1.572066405,96,18,96,18,148.0175959,94
2,95,79,4,Neutral,11,49,4,96,321,1,2,69,252,4,0.582548266,1,1,129,2.601842893,345,1.34798197,33,24,33,24,155.0153032,95
2,96,73,4,Negative,1,89,1,300,81,2,1,219,132,1,1.038336274,1,1,285,3.772375283,24,4.107831309,-15,-57,15,57,162.0130137,96
2,97,118,5,Neutral,7,134,4,315,258,1,2,57,228,4,0.35894582,1,1,276,2.308893831,315,0.818395786,-39,57,39,57,1.015676519,97
2,98,109,5,Neutral,11,58,3,201,204,2,1,276,177,4,0.459839933,1,1,276,0.449700343,177,1.570129427,75,-27,75,27,8.013403531,98
2,99,112,5,Neutral,10,123,1,198,33,2,1,276,300,4,0.648142854,1,1,240,1.572704114,15,3.79372142,42,-18,42,18,15.01106428,99
2,100,108,5,Neutral,10,141,6,108,285,2,1,30,186,3,0.494047449,1,0,150,1.30577487,165,3.96924058,42,-120,42,120,22.00875455,100
2,101,115,5,Negative,6,111,5,48,282,2,1,165,111,3,1.726609633,0,0,165,0.878208892,300,5.207799018,117,18,117,18,29.0064727,101
2,102,113,5,Negative,5,128,6,48,165,2,1,126,168,2,0.497138818,1,0,120,2.41206236,183,5.118537891,72,18,72,18,36.00419678,102
2,103,120,5,Negative,5,44,2,123,294,2,1,234,291,1,1.441232405,1,1,111,2.686346222,162,2.986931275,-12,-132,12,132,43.01857421,103
2,104,99,5,Neutral,12,77,5,285,72,1,2,183,216,4,0.378939106,1,1,243,3.386502596,90,1.514463525,-42,18,42,18,50.01623661,104
2,105,110,5,Negative,3,67,5,144,126,1,2,60,36,1,1.265745558,1,1,129,5.030762944,189,4.14501412,-15,63,15,63,57.01399439,105
2,106,97,5,Neutral,9,64,4,27,39,2,1,153,30,4,0.39763874,1,1,15,2.356014577,30,1.276766257,-12,-9,12,9,64.01173324,106
2,107,106,5,Negative,6,57,3,3,147,2,1,357,282,2,1.810967644,1,0,357,2.569052298,99,4.887161678,-6,-48,6,48,71.00934359,107
2,108,103,5,Negative,4,137,1,72,339,1,2,78,153,4,1.186687665,0,1,75,-1,330,3.630414725,3,-9,3,9,78.00708358,108
2,109,104,5,Negative,1,87,2,243,351,1,2,273,348,2,1.547536801,1,0,129,3.660360573,21,0.80712633,-114,30,114,30,85.00481204,109
2,110,111,5,Negative,2,102,4,231,333,2,1,147,345,1,0.435448726,1,1,147,0.458628542,159,2.506486308,-84,-174,84,174,92.01915008,110
2,111,98,5,Neutral,8,99,3,273,93,1,2,78,288,4,0.407449937,1,1,258,2.469554349,84,1.829751775,-15,-9,15,9,99.01685929,111
2,112,117,5,Negative,3,90,3,117,18,1,2,204,303,1,0.521346363,1,1,69,4.422387952,327,2.494533955,-48,-51,48,51,106.0145507,112
2,113,100,5,Neutral,9,66,5,237,3,2,1,315,231,4,0.545560322,1,1,228,3.016370329,351,4.08803341,-9,-12,9,12,113.0122818,113
2,114,116,5,Negative,4,78,4,177,150,1,2,261,66,-1,-1,0,-1,243,2.490368379,168,1.292984059,66,18,66,18,120.0100542,114
2,115,102,5,Neutral,7,118,2,171,222,1,2,297,138,4,0.637178852,1,1,117,3.326146701,237,1.313342871,-54,15,54,15,127.0076469,115
2,116,119,5,Neutral,12,7,6,204,84,1,2,162,324,3,1.070062098,1,0,105,3.708702534,42,4.757448706,-99,-42,99,42,134.0053931,116
2,117,114,5,Negative,2,72,1,300,258,2,1,318,288,-1,-1,0,-1,72,5.687097915,225,3.654673003,132,-33,132,33,141.003073,117
2,118,105,5,Neutral,8,127,1,129,120,1,2,189,315,4,0.528297146,1,1,84,2.687030321,177,2.169961194,-45,57,45,57,148.0174641,118
2,119,107,5,Neutral,11,143,2,360,159,2,1,6,90,4,0.470816868,1,1,354,2.796289138,168,2.352750853,-6,9,6,9,155.0151314,119
2,120,101,5,Negative,1,133,6,267,351,1,2,18,129,1,0.451764346,1,1,258,3.748517822,300,3.987895625,-9,-51,9,51,162.0139428,120
2,121,130,6,Negative,3,86,1,297,237,2,1,156,333,1,0.962387063,1,1,294,3.483379503,240,2.215222204,-3,3,3,3,1.015764392,121
2,122,124,6,Neutral,7,68,6,234,336,2,1,126,150,4,0.276000376,1,1,243,1.226822652,3,4.691532885,9,27,9,27,8.013465046,122
2,123,128,6,Negative,6,12,2,270,6,1,2,291,264,1,0.315957257,1,1,222,2.163002938,27,1.283745427,-48,21,48,21,15.0111624,123
2,124,133,6,Negative,5,103,4,327,93,1,2,351,288,1,0.332178226,1,1,360,2.083988314,93,1.791287881,33,0,33,0,22.00885236,124
2,125,135,6,Neutral,9,56,3,192,357,1,2,63,165,4,0.372863275,1,1,225,2.434669318,69,1.873545307,33,72,33,72,29.00656562,125
2,126,126,6,Neutral,8,69,1,138,297,2,1,312,276,4,0.84514452,1,1,96,2.091505745,327,-1,-42,30,42,30,36.00431376,126
2,127,141,6,Negative,5,121,1,87,99,1,2,204,78,1,0.629677461,1,1,78,4.67386827,108,1.987703408,-9,9,9,9,43.01861727,127
2,128,122,6,Neutral,12,106,5,354,264,2,1,303,12,4,0.417044117,1,1,357,1.71833928,231,2.759224849,3,-33,3,33,50.01634064,128
2,129,138,6,Negative,2,63,5,243,102,1,2,99,261,1,0.81020047,1,1,264,2.796306171,111,2.211935071,21,9,21,9,57.01405938,129
2,130,143,6,Negative,2,142,3,102,45,1,2,180,243,1,0.458451741,1,1,99,2.834752506,66,1.964500813,-3,21,3,21,64.01173472,130
2,131,125,6,Neutral,11,1,6,45,36,1,2,117,213,4,0.77843096,1,1,9,4.025571803,213,2.695757493,-36,177,36,177,71.00943091,131
2,132,132,6,Negative,1,125,4,204,258,2,1,219,324,1,0.415090816,1,1,204,3.854322733,276,4.838443655,0,18,0,18,78.00717758,132
2,133,144,6,Negative,6,8,6,189,168,1,2,102,93,1,0.746181856,1,1,99,4.118829782,78,2.759597383,-90,-90,90,90,85.00489318,133
2,134,131,6,Neutral,7,131,2,111,222,2,1,66,141,4,0.696912962,1,1,84,5.655233364,165,2.193249606,-27,-57,27,57,92.00256701,134
2,135,123,6,Negative,1,144,5,105,186,2,1,87,204,4,0.37490637,0,1,276,2.203450645,30,4.014706968,171,-156,171,156,99.01691531,135
2,136,136,6,Negative,4,26,2,159,81,2,1,339,3,-1,-1,0,-1,150,1.327070443,66,3.774125563,-9,-15,9,15,106.014594,136
2,137,134,6,Neutral,9,38,2,216,162,1,2,315,210,4,1.309064413,1,1,108,2.72957825,111,1.382997773,-108,-51,108,51,113.0124447,137
2,138,142,6,Negative,4,140,3,288,171,2,1,240,15,4,0.717532938,0,1,240,0.488404533,162,2.860199661,-48,-9,48,9,120.0100485,138
2,139,127,6,Neutral,11,119,1,9,165,1,2,225,171,3,1.001440985,1,0,96,4.432783886,51,3.38174987,87,-114,87,114,127.0077363,139
2,140,140,6,Neutral,12,108,3,237,303,2,1,147,258,4,0.516354555,1,1,255,1.191211548,300,2.4508021,18,-3,18,3,134.0054724,140
2,141,129,6,Neutral,10,54,5,42,345,1,2,15,84,4,0.2908913,1,1,354,3.24081526,360,2.840934762,-48,15,48,15,141.0031397,141
2,142,139,6,Neutral,10,88,4,78,213,1,2,6,222,4,0.685176338,1,1,9,2.538879421,189,1.503969012,-69,-24,69,24,148.0174995,142
2,143,121,6,Neutral,8,79,4,12,150,2,1,3,261,4,0.603361369,1,1,3,0.566983766,129,3.483230919,-9,-21,9,21,155.015216,143
2,144,137,6,Negative,3,95,6,360,273,2,1,360,78,2,0.952238124,1,0,132,1.630181038,195,-1,132,-78,132,78,162.0140383,144
3,1,1,1,Negative,4,83,4,123,291,2,1,144,120,3,1.546820413,0,0,78,3.487104638,201,5.827178552,-45,-90,45,90,1.017370312,145
3,2,7,1,Neutral,9,68,3,234,141,1,2,57,147,4,0.736938575,1,1,243,3.582410604,162,2.690708488,9,21,9,21,8.01512753,146
3,3,13,1,Neutral,10,95,2,327,273,1,2,330,138,4,0.91189639,1,1,39,2.964116533,255,2.833107593,72,-18,72,18,15.01287239,147
3,4,21,1,Neutral,9,102,1,153,231,1,2,204,138,4,0.857740499,1,1,108,3.003768118,237,4.779729161,-45,6,45,6,22.01052811,148
3,5,9,1,Neutral,12,112,1,201,315,2,1,261,6,3,1.204378446,1,0,282,4.113739434,303,3.413793792,81,-12,81,12,29.00821829,149
3,6,14,1,Neutral,7,48,4,330,51,1,2,36,114,3,0.770294471,1,0,123,-1,342,3.944372411,153,-69,153,69,36.00601429,150
3,7,4,1,Negative,6,101,5,237,162,2,1,171,312,1,0.549735573,1,1,279,2.6856483,165,3.348721312,42,3,42,3,43.00365037,151
3,8,10,1,Neutral,8,140,3,135,300,2,1,18,171,4,0.693093626,1,1,150,3.248363075,273,4.295773802,15,-27,15,27,50.01798388,152
3,9,5,1,Negative,2,36,2,171,138,2,1,273,312,1,0.738106446,1,1,138,5.407117888,342,5.802704761,-33,-156,33,156,57.01567381,153
3,10,18,1,Negative,1,108,3,39,249,1,2,135,318,1,0.524580552,1,1,24,4.679420952,261,2.598959493,-15,12,15,12,64.01341765,154
3,11,3,1,Neutral,11,106,6,21,108,2,1,219,78,4,1.334552861,1,1,51,5.074619541,117,-1,30,9,30,9,71.01111148,155
3,12,22,1,Negative,5,28,5,75,324,1,2,138,27,1,0.554792577,1,1,111,5.911162869,333,-1,36,9,36,9,78.00882854,156
3,13,12,1,Negative,3,65,1,264,126,1,2,81,330,1,0.618406068,1,1,258,3.903639601,120,5.941433289,-6,-6,6,6,85.0065186,157
3,14,20,1,Neutral,10,80,5,339,225,1,2,105,105,4,1.087252486,1,1,6,4.863109971,165,3.503856869,27,-60,27,60,92.00424485,158
3,15,24,1,Negative,6,134,1,87,69,2,1,249,261,2,0.414807518,1,0,6,-1,261,0.89512946,-81,-168,81,168,99.0185645,159
3,16,11,1,Neutral,12,136,5,177,66,2,1,150,57,-1,-1,0,-1,147,4.50096232,114,3.68809608,-30,48,30,48,106.0162791,160
3,17,2,1,Neutral,11,92,2,99,48,2,1,249,87,4,1.411758378,1,1,81,4.233130927,42,5.584105999,-18,-6,18,6,113.0140123,161
3,18,23,1,Negative,2,94,6,213,285,2,1,249,93,-1,-1,0,-1,36,5.236522265,60,5.373245378,-177,135,177,135,120.0117157,162
3,19,8,1,Neutral,8,7,4,60,240,2,1,12,258,4,0.733244972,1,1,99,5.311002103,222,2.619908787,39,-18,39,18,127.0094303,163
3,20,17,1,Negative,1,1,2,24,198,1,2,66,186,1,0.410299836,1,1,21,2.167357785,195,1.758425058,-3,-3,3,3,134.0071124,164
3,21,16,1,Negative,5,71,4,249,354,1,2,15,60,1,0.570383067,1,1,261,2.63597029,339,3.658288477,12,-15,12,15,141.0049719,165
3,22,6,1,Neutral,7,39,6,111,159,1,2,123,81,3,0.848799015,1,0,123,2.457305075,141,-1,12,-18,12,18,148.0025165,166
3,23,19,1,Negative,4,116,3,87,81,2,1,111,87,3,0.678674087,0,0,198,5.435367349,84,4.682709572,111,3,111,3,155.0168978,167
3,24,15,1,Negative,3,16,6,324,342,1,2,138,228,-1,-1,0,-1,357,-1,303,3.916635523,33,-39,33,39,162.0145824,168
3,25,29,2,Negative,3,44,4,303,291,2,1,132,108,1,0.578836207,1,1,33,1.757711909,108,0.787736814,90,177,90,177,1.016773456,169
3,26,34,2,Negative,2,99,4,351,186,1,2,138,201,2,0.49509201,1,0,336,5.78616886,189,4.079326657,-15,3,15,3,8.014477169,170
3,27,39,2,Neutral,12,128,6,168,309,1,2,216,207,4,0.329962372,1,1,135,2.990693693,276,3.863023957,-33,-33,33,33,15.0121852,171
3,28,38,2,Negative,4,125,1,9,129,1,2,168,315,1,0.497536019,1,1,54,5.018814652,135,-1,45,6,45,6,22.00990228,172
3,29,45,2,Negative,5,8,2,354,318,2,1,75,294,1,0.366526653,1,1,108,-1,300,3.123246038,114,-18,114,18,29.00759185,173
3,30,47,2,Neutral,10,66,3,33,354,2,1,36,162,4,0.423597591,1,1,36,0.531142598,345,5.139020897,3,-9,3,9,36.0053212,174
3,31,48,2,Neutral,11,30,3,228,288,1,2,306,9,3,0.488924564,1,0,243,2.652177191,285,2.492269889,15,-3,15,3,43.00302751,175
3,32,40,2,Negative,2,40,5,255,108,1,2,51,177,1,0.574227579,1,1,279,2.243456181,165,1.996707163,24,57,24,57,50.01736417,176
3,33,33,2,Negative,1,133,1,264,225,2,1,15,105,1,0.45368877,1,1,255,3.30803512,225,3.960619634,-9,0,9,0,57.01505998,177
3,34,43,2,Neutral,7,93,5,99,198,2,1,63,279,4,0.365308881,1,1,123,5.446506505,186,5.327940941,24,-12,24,12,64.01277306,178
3,35,36,2,Neutral,9,89,6,120,60,2,1,321,117,3,0.944476354,1,0,156,3.207578436,42,5.174612266,36,-18,36,18,71.010508,179
3,36,35,2,Negative,6,81,3,84,171,1,2,84,288,1,0.571334348,1,1,84,2.662348317,171,2.258703496,0,0,0,0,78.00850088,180
3,37,26,2,Negative,6,77,2,216,243,1,2,297,315,1,0.650346395,1,1,279,4.878335108,237,1.708919209,63,-6,63,6,85.0059502,181
3,38,28,2,Neutral,8,24,5,324,45,1,2,48,126,4,0.558487805,1,1,345,1.851786369,60,2.253042896,21,15,21,15,92.003621,182
3,39,30,2,Neutral,10,46,2,123,132,2,1,234,12,4,0.555871692,1,1,60,4.75925872,135,5.93440925,-63,3,63,3,99.01795923,183
3,40,44,2,Negative,1,32,6,327,195,2,1,198,312,1,0.537040945,1,1,27,2.497264215,159,5.807083568,60,-36,60,36,106.0157059,184
