"ROI","Phase","Feature","Beta","SE","T","Df","Pvalue","Pfdr"
"LH_DefaultC_IPL_1","Epoch","MemoryDetail",0.175063342741263,0.0380403305471505,4.60204578202269,26.8569358208263,0.0000897347174385232,0.00070075377499085
"LH_DefaultC_PHC_1","Epoch","MemoryDetail",0.0378909867655951,0.0149293162545722,2.53802559470804,24.7772915378859,0.0178198752363264,0.0506387324496981
"LH_DefaultC_Rsp_1","Epoch","MemoryDetail",-0.0179100399001807,0.0306742186462934,-0.58387925399837,24.5585028760599,0.564626482145404,0.67439735691604
"LH_DorsAttnA_ParOcc_1","Epoch","MemoryDetail",0.078422586496823,0.0228636311358038,3.43001450780123,26.999091680516,0.00195466568242093,0.00813779182069123
"LH_DorsAttnA_SPL_1","Epoch","MemoryDetail",0.158807859026025,0.0288329336391537,5.50786336948979,27.6880271248601,0.00000719164183607644,0.000146709493455959
"LH_DorsAttnA_SPL_2","Epoch","MemoryDetail",0.156251165220059,0.0313855965140367,4.97843541543582,27.7404671888208,0.0000301205334873783,0.000323399412180272
"LH_DorsAttnA_SPL_3","Epoch","MemoryDetail",0.0982061899002823,0.0282189412869066,3.48015146641414,27.2125198058728,0.00170594083488754,0.00740450915568207
"LH_DorsAttnA_TempOcc_1","Epoch","MemoryDetail",0.084522447379838,0.0160980876188013,5.25046510997508,26.4254339444041,0.0000165598606767821,0.000246704742961216
"LH_DorsAttnA_TempOcc_2","Epoch","MemoryDetail",0.131548833467011,0.0258309804949451,5.09267673725176,27.1014383156906,0.0000235032614740612,0.000282039137688735
"LH_DorsAttnB_FEF_1","Epoch","MemoryDetail",0.0659416692151435,0.0177307134137387,3.71906463527003,27.6859753070828,0.000899355060124878,0.00447483981135305
"LH_DorsAttnB_PostC_1","Epoch","MemoryDetail",0.0557087308221186,0.0244171133808024,2.28154450336946,28.2241873409851,0.0302567480901486,0.0791330334665425
"LH_DorsAttnB_PostC_2","Epoch","MemoryDetail",0.0236397716102866,0.0281364317582321,0.840183709626579,26.9629070438929,0.408194198271626,0.519777895296935
"LH_DorsAttnB_PostC_3","Epoch","MemoryDetail",0.0333947834295594,0.0192755700321383,1.73249265126168,25.7494354507862,0.0951494692997889,0.186639343626509
"LH_DorsAttnB_PostC_4","Epoch","MemoryDetail",0.0471449147639287,0.0201041317164998,2.34503610644553,25.9546648640676,0.0269484492311379,0.0731698259069465
"LH_HIPP","Epoch","MemoryDetail",-0.0247311186724986,0.0144166601325763,-1.71545409582178,25.0818457998026,0.0985921213273463,0.191550407150273
