"ROI","Phase","Feature","Beta","SE","T","Df","Pvalue","Pfdr"
"LH_ContC_Cingp_1","Onset","MemoryDetail",-0.208446186519361,0.0760409759693651,-2.74123502311883,27.2168280251121,0.0106832939974121,0.0566075837784955
"LH_ContC_pCun_1","Onset","MemoryDetail",-0.184044407146911,0.0855264501323804,-2.15190045725084,25.7721379189928,0.0409531974095639,0.140410962547076
"LH_ContC_pCun_2","Onset","MemoryDetail",0.000371269789611903,0.0758090921957471,0.00489743088669688,23.8063718409834,0.996133240057254,0.996133240057254
"LH_DefaultA_IPL_1","Onset","MemoryDetail",-0.110083213735105,0.101000205735401,-1.08993058908712,26.0175749817904,0.285736012039714,0.525475638566688
"LH_DefaultA_pCunPCC_1","Onset","MemoryDetail",-0.175720843959287,0.0629988675755049,-2.78926988248928,26.305628447206,0.0096948592019686,0.0550801832613646
"LH_DefaultA_pCunPCC_2","Onset","MemoryDetail",-0.268289056858728,0.0537348124438909,-4.99283508505536,25.847493431826,0.0000347773708005605,0.00283783345732573
"LH_DefaultA_pCunPCC_3","Onset","MemoryDetail",-0.175354235943249,0.0608715398887014,-2.88072613677705,24.8151362359377,0.00806172787682197,0.0492471593257319
"LH_DefaultA_PFCd_1","Onset","MemoryDetail",0.00198603141365103,0.0580071484921401,0.0342377011329928,24.1778833402683,0.972968697693596,0.994085264382799
"LH_DefaultA_PFCm_1","Onset","MemoryDetail",-0.150129152562645,0.0536780835935918,-2.79684263132985,25.2979649806962,0.00972003234024081,0.0550801832613646
"LH_DefaultA_PFCm_2","Onset","MemoryDetail",-0.229021578954958,0.063525375023437,-3.60519837734863,25.3822542049907,0.00133213614254475,0.0194111266485092
"LH_DefaultA_PFCm_3","Onset","MemoryDetail",-0.293369860922766,0.086558556292886,-3.38926471844213,24.6801090251372,0.00235674560025039,0.0270481783171678
"LH_DefaultB_IPL_1","Onset","MemoryDetail",-0.0243134092774876,0.0834689926950078,-0.291286722080471,24.0732677150584,0.773327145275456,0.908002365685599
"LH_DefaultB_PFCd_1","Onset","MemoryDetail",-0.173424241160295,0.109173270908835,-1.58852290232389,21.8595012653058,0.126528360126563,0.316129441863689
"LH_DefaultB_PFCd_2","Onset","MemoryDetail",-0.00159077640994575,0.0766291083519322,-0.0207594273789516,24.138864469447,0.9836082110152,0.994085264382799
"LH_DefaultB_PFCd_3","Onset","MemoryDetail",-0.119809299218335,0.0846368516780231,-1.41556894949396,23.8741092091523,0.169815451043093,0.389239910256077
"LH_DefaultB_PFCd_4","Onset","MemoryDetail",0.134944746334228,0.0730804708692065,1.8465226719152,23.9641949243164,0.0772032591040103,0.226611005139829
"LH_DefaultB_PFCv_1","Onset","MemoryDetail",-0.0905680945445324,0.0528891447392323,-1.71241367186168,22.1506834301546,0.100786488738903,0.275979110103841
