"ROI","Phase","Feature","Beta","SE","T","Df","Pvalue","Pfdr"
"LH_DorsAttnB_FEF_1","Epoch","Scene",0.124623477659498,0.0301997503125575,4.12663933872583,25.659205144988,0.000342949328261586,0.00419769977792181
"LH_DorsAttnB_PostC_1","Epoch","Sound",0.00393513185751513,0.0514136878703486,0.0765386032497507,29.243366345002,0.939511859785095,0.963117685407836
"LH_DorsAttnB_PostC_1","Epoch","Color",0.0504044581487281,0.0324505631920113,1.55326913281852,3706.81842760107,0.120444219821057,0.262516367475892
"LH_DorsAttnB_PostC_1","Epoch","Scene",0.120731215442973,0.0345143431308364,3.49800125082221,3716.99720230095,0.000474252562616588,0.00527713760584276
"LH_DorsAttnB_PostC_2","Epoch","Sound",-0.0480841490605752,0.060566182606227,-0.793910842510842,26.9287233618742,0.434188018197566,0.635701117552417
"LH_DorsAttnB_PostC_2","Epoch","Color",0.0445977013203569,0.0316158593386223,1.41061170732993,3702.75231602173,0.158443140870941,0.318971059911237
"LH_DorsAttnB_PostC_2","Epoch","Scene",0.0861169835235674,0.0336273729962991,2.56091915158062,3712.99001961533,0.010478755756651,0.0478581979333611
"LH_DorsAttnB_PostC_3","Epoch","Sound",-0.0141984297844608,0.0371371889342807,-0.382323762026978,28.4712851111161,0.705060375395442,0.844868163441669
"LH_DorsAttnB_PostC_3","Epoch","Color",0.055490418770258,0.0236828663582882,2.3430617700901,3702.15924986471,0.0191788805466627,0.0725276235989491
"LH_DorsAttnB_PostC_3","Epoch","Scene",0.0640175572885975,0.0251995426006642,2.54042536815371,3709.50185357932,0.0111122057639339,0.0492802168661418
"LH_DorsAttnB_PostC_4","Epoch","Sound",-0.0123085338231409,0.0406743492714403,-0.302611696157691,29.7632627107517,0.764290648335233,0.879221572896922
"LH_DorsAttnB_PostC_4","Epoch","Color",0.0322704885824506,0.0267324964677597,1.20716329735122,3704.41197391277,0.227446335924283,0.418009482239223
"LH_DorsAttnB_PostC_4","Epoch","Scene",0.127557598605611,0.0284402490315703,4.4851083569632,3712.85390201921,0.00000750815398558379,0.000229749511958864
"LH_HIPP","Epoch","Sound",-0.0262137544302029,0.0283584862880813,-0.924370721480299,23.4593537564789,0.36470456143463,0.565756036883568
"LH_HIPP","Epoch","Color",-0.0250452285763521,0.0157938216296341,-1.58576113898611,3695.75446502051,0.112879056490978,0.2539778771047
"LH_HIPP","Epoch","Scene",-0.0200904631079182,0.0214509512765819,-0.936576790878782,25.0213749477212,0.357928789227515,0.558807191344998
"LH_LimbicA_TempPole_1","Epoch","Sound",0.0486399142296245,0.0160737691349542,3.02604285412136,3724.23957104622,0.00249471028765679,0.0175489965062753
"LH_LimbicA_TempPole_1","Epoch","Color",-0.0115539903983211,0.0159598369041703,-0.723941633470081,3715.05353086883,0.469147151502101,0.668102660595894
"LH_LimbicA_TempPole_1","Epoch","Scene",0.0402758682680574,0.0169661454797181,2.37389619912221,3723.82281469638,0.0176519313202975,0.0679432828177487
"LH_LimbicA_TempPole_2","Epoch","Sound",0.0436933316687891,0.0159780658631456,2.73458202281983,3728.4965271749,0.006275477796233,0.0336894071166193
"LH_LimbicA_TempPole_2","Epoch","Color",0.00922809549089196,0.015873312084851,0.581359166981855,3719.71137664687,0.561033636794456,0.736421511723907
"LH_LimbicA_TempPole_2","Epoch","Scene",0.0387432608733708,0.0168656776227774,2.29716598051461,3728.27209679376,0.0216644602337118,0.0779920568413626
"LH_LimbicA_TempPole_3","Epoch","Sound",0.0318952317280739,0.0226620864276541,1.407426974118,28.6452354338846,0.170060004917934,0.333703160236466
"LH_LimbicA_TempPole_3","Epoch","Color",-0.0280985651204314,0.0167486826789944,-1.67765821700542,3708.91719309289,0.0934980969188613,0.222164419973968
"LH_LimbicA_TempPole_3","Epoch","Scene",0.0304067404890878,0.0237513921822292,1.28020876653446,28.4958288930451,0.210795503104502,0.394516354434114
"LH_LimbicA_TempPole_4","Epoch","Sound",0.0197174418875214,0.0463593969475088,0.425317048663227,23.542548879015,0.674468150485396,0.822259976288969
"LH_LimbicA_TempPole_4","Epoch","Color",-0.038029930752891,0.0292378920858448,-1.30070699492399,3705.17296334272,0.193439656385046,0.365386017616198
"LH_LimbicA_TempPole_4","Epoch","Scene",-0.057299822112812,0.0310963793927434,-1.84265252842212,3716.07021511441,0.0654593675810325,0.171936192959622
"LH_LimbicB_OFC_1","Epoch","Sound",-0.00882219288811649,0.0237658254759972,-0.371213400394052,24.6795508637357,0.713646305068219,0.849711164789397
"LH_LimbicB_OFC_1","Epoch","Color",-0.0327342190772936,0.0166680851303272,-1.96388600258193,3711.01067829822,0.0496178553801885,0.141897792021847
"LH_LimbicB_OFC_1","Epoch","Scene",-0.017246111322221,0.0263976415661232,-0.653320156614045,26.4930785708663,0.519180171804047,0.699864020141138
"LH_LimbicB_OFC_2","Epoch","Sound",0.0103863630718128,0.0146655916245295,0.708213029363281,3723.7947755866,0.478857302940238,0.675686962375431
"LH_LimbicB_OFC_2","Epoch","Color",-0.0172959779958936,0.0145828463100881,-1.18604952888577,3714.09332980671,0.235678608565271,0.429271751315314
"LH_LimbicB_OFC_2","Epoch","Scene",-0.00200199848933566,0.0203584257547034,-0.0983375882525271,29.3692488736679,0.922332336008026,0.957946950200752
"LH_SalVentAttnA_FrMed_1","Epoch","Sound",0.0637760903549552,0.0408282746876742,1.56205695300196,28.2994024880127,0.129389413461903,0.274001110860501
"LH_SalVentAttnA_FrMed_1","Epoch","Color",-0.00778882981227596,0.0236526410390621,-0.329300639172293,3699.64961599259,0.741947101678287,0.864898335670689
